,target,age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
27244,<=50K,33,State-gov,200289,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,19,India
27245,>50K,43,Private,289669,14,Divorced,Prof-specialty,Unmarried,White,Female,0,2547,40,United-States
27246,<=50K,30,Private,110622,13,Divorced,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,0,0,40,China
27247,>50K,59,State-gov,139616,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States
27248,<=50K,26,Private,39212,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,United-States
27249,<=50K,28,Private,51961,10,Never-married,Tech-support,Own-child,Black,Male,0,0,24,United-States
27250,<=50K,48,Self-emp-not-inc,117849,10,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States
27251,<=50K,49,Private,50748,13,Widowed,Prof-specialty,Unmarried,White,Female,1506,0,35,United-States
27252,<=50K,41,Self-emp-not-inc,170214,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,2179,40,United-States
27253,<=50K,20,Private,151790,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,30,United-States
27254,>50K,49,Private,168211,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States
27255,<=50K,37,State-gov,117651,13,Never-married,Prof-specialty,Other-relative,White,Male,0,0,40,United-States
27256,<=50K,18,Private,157131,8,Never-married,Sales,Own-child,White,Female,0,0,8,United-States
27257,>50K,61,Private,225970,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States
27258,<=50K,26,Private,177951,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,48,United-States
27259,<=50K,66,Private,134130,13,Widowed,Other-service,Not-in-family,White,Male,0,0,12,United-States
27260,<=50K,68,Private,191581,14,Never-married,Prof-specialty,Not-in-family,White,Female,3273,0,40,United-States
27261,<=50K,27,Local-gov,199172,9,Married-civ-spouse,Protective-serv,Wife,White,Female,0,0,40,United-States
27262,<=50K,66,Self-emp-not-inc,262552,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,7,United-States
27263,<=50K,28,Private,66434,6,Never-married,Other-service,Unmarried,White,Female,0,0,15,United-States
27264,<=50K,26,Private,77661,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States
27265,<=50K,25,,230856,9,Never-married,,Unmarried,Black,Female,0,0,40,United-States
27266,<=50K,46,Private,192835,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,48,United-States
27267,<=50K,62,,181014,13,Married-civ-spouse,,Husband,White,Male,0,0,40,United-States
27268,<=50K,35,Private,200445,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,1974,40,United-States
27269,<=50K,26,Self-emp-not-inc,37918,9,Never-married,Farming-fishing,Own-child,White,Male,0,0,60,United-States
27270,<=50K,40,Private,111020,9,Separated,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States
27271,<=50K,31,Private,244665,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,45,Honduras
27272,<=50K,52,Private,312477,9,Widowed,Transport-moving,Not-in-family,White,Male,0,0,40,United-States
27273,<=50K,61,Self-emp-not-inc,243493,9,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,12,United-States
27274,<=50K,39,State-gov,152023,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
27275,<=50K,25,Private,104193,9,Never-married,Other-service,Own-child,White,Female,114,0,40,United-States
27276,<=50K,47,Private,170850,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,48,United-States
27277,<=50K,33,Private,137088,13,Married-civ-spouse,Machine-op-inspct,Husband,Other,Male,0,0,40,Ecuador
27278,<=50K,17,Private,340557,7,Never-married,Other-service,Own-child,White,Male,0,0,25,United-States
27279,<=50K,26,Private,298225,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,United-States
27280,<=50K,25,Private,114150,9,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,40,United-States
27281,<=50K,39,Self-emp-not-inc,194668,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,16,United-States
27282,>50K,33,Private,188246,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,45,United-States
27283,<=50K,46,Federal-gov,330901,10,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,40,United-States
27284,<=50K,27,Private,80165,10,Separated,Adm-clerical,Unmarried,White,Female,0,0,20,United-States
27285,>50K,48,Private,83444,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,7298,0,40,United-States
27286,<=50K,29,Self-emp-not-inc,85572,7,Married-civ-spouse,Other-service,Wife,White,Female,0,0,5,United-States
27287,<=50K,40,Private,116632,13,Never-married,Sales,Own-child,White,Male,0,0,40,United-States
27288,<=50K,24,Private,139989,13,Never-married,Sales,Own-child,Black,Male,0,0,40,United-States
27289,<=50K,55,Private,135803,13,Married-civ-spouse,Exec-managerial,Husband,Other,Male,0,1579,35,India
27290,>50K,56,Private,75785,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
27291,<=50K,25,Private,248612,12,Never-married,Craft-repair,Not-in-family,White,Male,0,0,30,United-States
27292,<=50K,36,Private,28572,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States
27293,<=50K,26,Self-emp-not-inc,31143,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States
27294,>50K,37,Private,216924,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,44,United-States
27295,<=50K,36,Private,549174,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
27296,<=50K,23,Self-emp-not-inc,111296,7,Never-married,Craft-repair,Own-child,White,Male,0,0,50,Mexico
27297,<=50K,25,Private,208881,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States
27298,<=50K,36,State-gov,243666,9,Divorced,Adm-clerical,Own-child,Black,Female,0,0,40,United-States
27299,<=50K,37,Self-emp-not-inc,327164,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,70,
27300,>50K,39,Self-emp-inc,131288,12,Married-civ-spouse,Sales,Husband,White,Male,5178,0,48,United-States
27301,<=50K,35,Private,257416,11,Never-married,Craft-repair,Own-child,Black,Male,0,0,40,United-States
27302,<=50K,33,Private,215288,7,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,40,United-States
27303,<=50K,31,Private,58582,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,46,United-States
27304,<=50K,49,Private,199378,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,22,United-States
27305,<=50K,34,Self-emp-not-inc,114185,13,Divorced,Transport-moving,Not-in-family,White,Male,0,0,50,
27306,<=50K,40,Private,137421,9,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,0,0,60,Trinadad&Tobago
27307,<=50K,27,Private,216481,10,Widowed,Adm-clerical,Unmarried,White,Female,0,0,40,United-States
27308,<=50K,50,Self-emp-not-inc,196504,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,23,United-States
27309,<=50K,38,Private,357870,8,Never-married,Machine-op-inspct,Not-in-family,Black,Female,0,0,50,United-States
27310,<=50K,55,State-gov,256335,13,Divorced,Exec-managerial,Unmarried,Black,Male,0,0,40,United-States
27311,<=50K,49,Self-emp-not-inc,168191,4,Married-civ-spouse,Other-service,Husband,White,Male,0,0,70,Italy
27312,<=50K,40,Private,215596,13,Married-spouse-absent,Other-service,Not-in-family,Other,Male,0,0,40,Mexico
27313,<=50K,42,Private,184682,11,Divorced,Tech-support,Not-in-family,White,Female,0,0,30,United-States
27314,>50K,51,Private,171914,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States
27315,<=50K,27,Private,288229,13,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0,0,50,Laos
27316,>50K,30,State-gov,144064,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States
27317,>50K,70,,54849,16,Married-civ-spouse,,Husband,White,Male,0,0,20,United-States
27318,<=50K,40,Private,141583,6,Never-married,Other-service,Unmarried,Black,Female,0,0,40,United-States
27319,<=50K,43,Self-emp-not-inc,180985,13,Separated,Craft-repair,Unmarried,White,Male,0,0,35,United-States
27320,<=50K,24,Private,148709,9,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States
27321,<=50K,22,,174626,4,Never-married,,Own-child,White,Male,0,0,40,United-States
27322,>50K,38,Private,184801,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States
27323,<=50K,52,Private,89054,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
27324,>50K,32,Private,147284,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States
27325,<=50K,33,Private,169973,11,Separated,Protective-serv,Not-in-family,White,Female,0,0,40,United-States
27326,<=50K,21,Private,222993,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States
27327,<=50K,27,Private,41099,10,Never-married,Sales,Not-in-family,White,Male,0,0,50,United-States
27328,<=50K,31,Private,33117,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States
27329,>50K,29,Private,162551,14,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,0,0,40,Hong
27330,<=50K,49,Private,122066,3,Married-civ-spouse,Other-service,Husband,White,Male,0,2603,40,Greece
27331,>50K,61,,42938,13,Never-married,,Not-in-family,White,Male,0,0,7,United-States
27332,>50K,46,Private,389843,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,Germany
27333,<=50K,37,Private,138940,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
27334,>50K,56,Federal-gov,141877,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States
27335,<=50K,37,Private,172722,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
27336,<=50K,26,Self-emp-not-inc,118523,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States
27337,<=50K,31,Private,227886,10,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,35,United-States
27338,<=50K,36,Private,80743,9,Married-civ-spouse,Other-service,Wife,Asian-Pac-Islander,Female,0,0,40,South
27339,<=50K,52,Private,199688,6,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,45,United-States
27340,<=50K,40,Private,225823,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,60,United-States
27341,<=50K,21,Private,176486,9,Married-spouse-absent,Exec-managerial,Other-relative,White,Female,0,0,60,United-States
27342,<=50K,63,Private,175777,6,Separated,Machine-op-inspct,Not-in-family,Black,Male,0,0,40,United-States
27343,<=50K,30,Private,295010,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
27344,<=50K,30,Private,437825,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,20,Peru
27345,<=50K,50,Private,270194,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States
27346,<=50K,41,Private,242089,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States
27347,>50K,39,Self-emp-inc,117555,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States
27348,<=50K,23,Private,146499,9,Separated,Machine-op-inspct,Unmarried,White,Female,0,0,48,United-States
27349,<=50K,52,Private,222405,9,Married-civ-spouse,Sales,Husband,Black,Male,0,2377,40,United-States
27350,<=50K,17,,216595,7,Never-married,,Own-child,Black,Female,0,0,20,United-States
27351,<=50K,46,Private,157991,11,Divorced,Tech-support,Unmarried,Black,Female,0,625,40,United-States
27352,<=50K,26,Private,373553,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,42,United-States
27353,<=50K,30,Private,194827,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1740,40,United-States
27354,<=50K,23,Private,60331,10,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States
27355,<=50K,21,State-gov,96483,10,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0,0,12,United-States
27356,<=50K,39,Private,211154,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,55,United-States
27357,<=50K,37,Local-gov,247750,11,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,40,United-States
27358,>50K,40,Self-emp-not-inc,204235,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,50,United-States
27359,<=50K,38,Private,197113,10,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,20,United-States
27360,<=50K,47,Private,178341,13,Married-civ-spouse,Sales,Husband,White,Male,4064,0,60,United-States
27361,<=50K,20,Private,293297,10,Never-married,Other-service,Own-child,White,Male,0,0,35,United-States
27362,<=50K,35,Private,35330,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
27363,>50K,62,State-gov,202056,13,Divorced,Prof-specialty,Not-in-family,White,Male,14084,0,40,United-States
27364,<=50K,32,Private,61898,7,Divorced,Other-service,Unmarried,White,Female,0,0,15,United-States
27365,>50K,42,Self-emp-inc,1097453,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States
27366,<=50K,32,Private,176992,6,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,United-States
27367,<=50K,27,Private,295289,10,Never-married,Other-service,Own-child,Black,Female,0,0,30,United-States
27368,>50K,53,Self-emp-inc,298215,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States
27369,<=50K,28,Self-emp-not-inc,209934,3,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,25,Mexico
27370,<=50K,26,Private,164938,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
27371,>50K,47,Private,423222,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States
27372,<=50K,23,Private,124259,10,Never-married,Protective-serv,Own-child,Black,Female,0,0,40,United-States
27373,<=50K,70,Self-emp-inc,232871,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,30,United-States
27374,<=50K,41,State-gov,73199,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,40,United-States
27375,<=50K,43,State-gov,27661,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States
27376,<=50K,65,Private,461715,9,Divorced,Sales,Unmarried,White,Female,0,0,25,
27377,<=50K,40,Self-emp-not-inc,89413,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1672,40,United-States
27378,>50K,64,Self-emp-not-inc,31826,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States
27379,<=50K,40,Private,279679,10,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States
27380,<=50K,43,Private,221172,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,35,United-States
27381,<=50K,50,Federal-gov,222020,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,48,United-States
27382,<=50K,19,,181265,10,Never-married,,Own-child,White,Female,0,0,30,United-States
27383,<=50K,32,Self-emp-not-inc,261056,13,Never-married,Prof-specialty,Own-child,Black,Female,2174,0,60,
27384,<=50K,32,Private,204792,7,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States
27385,<=50K,42,Private,384508,7,Divorced,Sales,Unmarried,White,Male,1506,0,50,Mexico
27386,>50K,41,Private,288568,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
27387,<=50K,30,Private,182714,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,England
27388,<=50K,20,Private,471452,10,Never-married,Other-service,Own-child,White,Male,0,0,30,United-States
27389,<=50K,45,State-gov,264052,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
27390,>50K,42,Private,146659,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,50,United-States
27391,<=50K,24,Private,203027,12,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States
27392,<=50K,43,Private,218309,13,Divorced,Sales,Not-in-family,White,Female,0,0,50,United-States
27393,<=50K,28,Private,133625,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States
27394,<=50K,35,Private,45937,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States
27395,<=50K,36,,389850,9,Married-spouse-absent,,Unmarried,Black,Male,0,0,50,United-States
27396,<=50K,38,Federal-gov,201617,9,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,United-States
27397,<=50K,32,Local-gov,114733,13,Divorced,Prof-specialty,Unmarried,White,Female,0,0,35,United-States
27398,<=50K,50,State-gov,97778,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States
27399,>50K,34,Private,149507,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States
27400,<=50K,35,Private,82622,9,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States
27401,<=50K,30,Private,48014,14,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,France
27402,<=50K,61,State-gov,162678,3,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States
27403,<=50K,27,Private,213842,13,Never-married,Adm-clerical,Own-child,White,Male,0,0,38,United-States
27404,<=50K,61,Private,221447,9,Never-married,Machine-op-inspct,Not-in-family,Black,Female,0,0,40,United-States
27405,<=50K,18,Private,426836,3,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,40,Mexico
27406,>50K,31,Local-gov,206609,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States
27407,<=50K,31,Private,50276,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,60,United-States
27408,<=50K,20,Private,180497,9,Never-married,Other-service,Not-in-family,Black,Female,0,0,40,United-States
27409,<=50K,35,Private,220585,8,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States
27410,<=50K,51,Private,202752,9,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,40,United-States
27411,>50K,43,Private,75993,10,Married-civ-spouse,Sales,Husband,White,Male,7688,0,40,United-States
27412,<=50K,18,Private,170544,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,20,United-States
27413,>50K,55,Private,115439,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,40,United-States
27414,<=50K,59,Private,24384,9,Widowed,Priv-house-serv,Not-in-family,White,Female,0,0,40,United-States
27415,<=50K,21,Private,209067,9,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States
27416,<=50K,22,Private,65225,6,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States
27417,<=50K,60,Federal-gov,27466,10,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,40,England
